term,doc_freq,is_seed
garantidor,3,0
aderir,3,0
sustentados,3,0
elo,3,0
governantes,3,0
localizacao,3,0
incontroverso,3,0
acessorios,3,0
plena,3,0
ressaltando,3,0
reitero,3,0
capitolio,3,0
prescinde,3,0
ciente,3,0
inidoneo,3,0
ganha,3,0
anuncios,3,0
lancado,3,0
inibitoria,3,0
anulando,3,0
pediam,3,0
distancia,3,0
trago,3,0
quebradas,3,0
ordinariamente,3,0
ontem,3,0
supra,3,0
tse,3,0
alegando,3,0
jurua,3,0
denise,3,0
envergadura,3,0
chamadas,3,0
transcrito,3,0
abordados,3,0
liderancas,3,0
eleicao,3,0
narraram,3,0
deixam,3,0
aquilo,3,0
ficaram,3,0
esperanca,3,0
preceito,3,0
aberto,3,0
executivos,3,0
revista,3,0
abusiva,3,0
animo,3,0
pequeno,3,0
resultados,3,0
fui,3,0
criados,3,0
limita,3,0
encontrado,3,0
cheios,3,0
molotov,3,0
reprovabilidade,3,0
manifesto,3,0
jan,3,0
efetuado,3,0
agronegocio,3,0
depos,3,0
andrade,3,0
elias,3,0
buenos,3,0
vencer,3,0
intensa,3,0
outrem,3,0
hassemer,3,0
teixeira,3,0
difuso,3,0
apontando,3,0
stainless,3,0
causal,3,0
sairam,3,0
heterogeneo,3,0
relatos,3,0
ilegal,3,0
delegado,3,0
efetivada,3,0
rurais,3,0
frascos,3,0
instagram,3,0
vinda,3,0
internacionais,3,0
pesca,3,0
subindo,3,0
some,3,0
articulada,3,0
designio,3,0
amolde,3,0
organizados,3,0
edocs,3,0
vies,3,0
destruiram,3,0
ilicitas,3,0
uniu,3,0
passivo,3,0
coord,3,0
internet,3,0
argumenta,3,0
reconstrucao,3,0
versa,3,0
arremessava,3,0
seiscentos,3,0
semana,3,0
veneno,3,0
formulados,3,0
barreira,3,0
contextos,3,0
erika,3,0
ipj,3,0
metralhar,3,0
u,3,0
redacao,3,0
aires,3,0
idade,3,0
detalhar,3,0
quebrados,3,0
reveladoras,3,0
alusao,3,0
naturalmente,3,0
indevida,3,0
abrir,3,0
preparados,3,0
deverao,3,0
restringido,3,0
portando,3,0
conseguido,3,0
acho,3,0
areas,3,0
esportiva,3,0
logico,3,0
viatura,3,0
circunstanciais,3,0
iniciada,3,0
submetido,3,0
fisico,3,0
contou,3,0
desencadear,3,0
falas,3,0
traz,3,0
deploravel,3,0
incerto,3,0
subclasses,3,0
ad,3,0
secretario,3,0
bainha,3,0
publicamente,3,0
patriota,3,0
acha,3,0
procurando,3,0
contribuir,3,0
facial,3,0
passa,3,0
transportado,3,0
sparta,3,0
financeiro,3,0
comparecimento,3,0
exercem,3,0
realizando,3,0
mantivessem,3,0
direcionadas,3,0
recurso,3,0
cultural,3,0
perseguido,3,0
feridos,3,0
ocupar,3,0
pm,3,0
conhecidas,3,0
dependem,3,0
oposicao,3,0
retaguarda,3,0
evolucao,3,0
som,3,0
comunhao,3,0
esfuma,3,0
prestadores,3,0
visivel,3,0
subterraneo,3,0
exploradas,3,0
vis,3,0
silveira,3,0
macarico,3,0
associados,3,0
estabelecida,3,0
autonomos,3,0
trazido,3,0
comentarios,3,0
frisar,3,0
pro,3,0
maniqueisticamente,3,0
coligidos,3,0
cheio,3,0
inventario,3,0
ca,3,0
precisamente,3,0
consignar,3,0
donas,3,0
iria,3,0
retroalimentando,3,0
acrescenta,3,0
sou,3,0
propaganda,3,0
gritos,3,0
persecutorio,3,0
formar,3,0
montada,3,0
exaltados,3,0
ajudando,3,0
definitiva,3,0
pertinente,3,0
vive,3,0
populista,3,0
maier,3,0
dignatarios,3,0
ditec,3,0
intenso,3,0
trezentos,3,0
danoso,3,0
sr,3,0
mandados,3,0
encaminhados,3,0
arquivos,3,0
contar,3,0
inocua,3,0
abertas,3,0
eleitorais,3,0
plenamente,3,0
vieira,3,0
analogia,3,0
adrede,2,0
procedencia,2,0
alcancou,2,0
intelectual,2,0
gesnando,2,0
sspdf,2,0
surgem,2,0
barreto,2,0
dialogico,2,0
advocacia,2,0
basileu,2,0
ristiano,2,0
culpados,2,0
condenou,2,0
inimigos,2,0
codenunciados,2,0
filosofia,2,0
ponderou,2,0
tecido,2,0
governos,2,0
encadeamento,2,0
societas,2,0
baderna,2,0
judicioso,2,0
concluida,2,0
relembro,2,0
nascer,2,0
transmissao,2,0
considerados,2,0
granadas,2,0
instigando,2,0
caminhar,2,0
armamento,2,0
compass,2,0
reconhece,2,0
hospedava,2,0
contagio,2,0
perceber,2,0
idealizado,2,0
resvalam,2,0
transparentes,2,0
jacinto,2,0
aculando,2,0
estivesse,2,0
turbando,2,0
jupira,2,0
recompor,2,0
viver,2,0
populares,2,0
concursus,2,0
ressaltei,2,0
induzindo,2,0
atendiam,2,0
distritais,2,0
amotinada,2,0
dilema,2,0
parecia,2,0
miguel,2,0
jaez,2,0
reputacao,2,0
planejados,2,0
irrelevante,2,0
fiscal,2,0
individualizadamente,2,0
reiterado,2,0
calculados,2,0
basicamente,2,0
coleta,2,0
variacao,2,0
pal,2,0
razoabilidade,2,0
proprietario,2,0
direcionamento,2,0
embargos,2,0
corrigido,2,0
subsidiar,2,0
vencedor,2,0
belicoso,2,0
minimizar,2,0
radicais,2,0
aplicavel,2,0
anexados,2,0
escrita,2,0
fabricio,2,0
oo,2,0
resta,2,0
referir,2,0
cancer,2,0
feres,2,0
primordialmente,2,0
aclaratorios,2,0
indiciarios,2,0
pacificas,2,0
restringem,2,0
convivencia,2,0
sacrificio,2,0
posteriores,2,0
recordo,2,0
atenuantes,2,0
podiam,2,0
adultos,2,0
irracional,2,0
sincronizado,2,0
indenizatorio,2,0
mangueiras,2,0
captar,2,0
especificidades,2,0
balaclavas,2,0
insercao,2,0
contraria,2,0
perpetua,2,0
jeans,2,0
individualidade,2,0
insira,2,0
concorrencia,2,0
pondera,2,0
temporais,2,0
repeticoes,2,0
erguido,2,0
protegerem,2,0
atendem,2,0
ovo,2,0
narre,2,0
executada,2,0
punidos,2,0
verifiquei,2,0
corre,2,0
tpa,2,0
roupa,2,0
emergencia,2,0
operada,2,0
dominar,2,0
cupulas,2,0
recomposicao,2,0
frustrada,2,0
cantando,2,0
tapecaria,2,0
paroxisticos,2,0
tiranico,2,0
negativo,2,0
pretel,2,0
oficie,2,0
deriva,2,0
dialogar,2,0
destacados,2,0
sufocar,2,0
desenhava,2,0
irracionalidade,2,0
importando,2,0
fortalecidas,2,0
estara,2,0
incitacoes,2,0
atuavam,2,0
avancado,2,0
catedral,2,0
sabado,2,0
bolsonaristas,2,0
ff,2,0
galerias,2,0
cadastrados,2,0
peso,2,0
patrimonios,2,0
existiu,2,0
desobediencia,2,0
concentrada,2,0
esposa,2,0
insuflavam,2,0
negativos,2,0
considere,2,0
guardem,2,0
coaduna,2,0
totens,2,0
ameacando,2,0
inspecao,2,0
arthur,2,0
inocorrencia,2,0
consignando,2,0
desmentida,2,0
aprofundada,2,0
adveio,2,0
delimitacao,2,0
diferenciam,2,0
negativamente,2,0
renovada,2,0
espanha,2,0
inquietude,2,0
acreditam,2,0
rigoroso,2,0
confirmado,2,0
esclarecimento,2,0
lves,2,0
reforcar,2,0
quimicas,2,0
boletim,2,0
vincular,2,0
coligido,2,0
incompleto,2,0
assevera,2,0
trajeto,2,0
anunciado,2,0
alimentacao,2,0
colecionadores,2,0
sentimentos,2,0
tomam,2,0
encerravam,2,0
jeep,2,0
retomados,2,0
requisitados,2,0
comunicante,2,0
ministeriais,2,0
dispostos,2,0
garantismo,2,0
irrompeu,2,0
adimplido,2,0
lembro,2,0
ecletico,2,0
far,2,0
ofertada,2,0
observando,2,0
menciona,2,0
adiro,2,0
gravosa,2,0
atribui,2,0
envolverem,2,0
vossa,2,0
utilizar,2,0
ajuda,2,0
joseph,2,0
alternativa,2,0
degradado,2,0
geraldo,2,0
dirigiu,2,0
maus,2,0
marcados,2,0
cerrar,2,0
descartaveis,2,0
homogenea,2,0
acessar,2,0
cornetas,2,0
solucoes,2,0
efetivos,2,0
harmonica,2,0
sindicalismo,2,0
falam,2,0
positiva,2,0
permaneciam,2,0
plantao,2,0
emblematica,2,0
convocados,2,0
associar,2,0
imunes,2,0
audiencia,2,0
agravantes,2,0
explosivo,2,0
conjuntura,2,0
basico,2,0
aparenta,2,0
autentico,2,0
escalao,2,0
malatesta,2,0
insitas,2,0
opiniao,2,0
percebido,2,0
dirigindo,2,0
cotidiano,2,0
exames,2,0
respeitosamente,2,0
depredatorias,2,0
descoordenados,2,0
conversei,2,0
provocados,2,0
buscar,2,0
garantiu,2,0
cognitiva,2,0
sucessivamente,2,0
atentos,2,0
crise,2,0
errado,2,0
caes,2,0
estarrecedora,2,0
aparentes,2,0
combater,2,0
milenar,2,0
incursoes,2,0
causais,2,0
autuacao,2,0
discursos,2,0
dorival,2,0
chaves,2,0
interrogatorios,2,0
compromissos,2,0
confundindo,2,0
multitudinarias,2,0
estimativa,2,0
posiciona,2,0
uiz,2,0
meneurs,2,0
exata,2,0
radios,2,0
aldir,2,0
referencias,2,0
multiplas,2,0
aniquilada,2,0
cogitando,2,0
tipificadas,2,0
incriminador,2,0
cria,2,0
trazidas,2,0
psiquismo,2,0
oportunidades,2,0
aglomeracao,2,0
destacado,2,0
reportagem,2,0
animais,2,0
pormenorizar,2,0
nocao,2,0
informando,2,0
abrigar,2,0
obvia,2,0
repetindo,2,0
cenas,2,0
irrompido,2,0
anota,2,0
homologado,2,0
ponderado,2,0
monocraticas,2,0
sobejamente,2,0
cacs,2,0
delineado,2,0
arremessando,2,0
agasalha,2,0
esther,2,0
militancia,2,0
avistou,2,0
virar,2,0
alemanha,2,0
clima,2,0
inflamadas,2,0
repudiando,2,0
raciocinio,2,0
equipados,2,0
aprende,2,0
colocado,2,0
recontagem,2,0
odiosas,2,0
castrense,2,0
apt,2,0
nulificante,2,0
esteril,2,0
transgressor,2,0
exercidas,2,0
indicada,2,0
emissarios,2,0
enunciacao,2,0
resoluvel,2,0
afora,2,0
aparencia,2,0
ndre,2,0
trazia,2,0
biombos,2,0
liberacao,2,0
escutou,2,0
hidratacao,2,0
suportados,2,0
desigualdades,2,0
impugnada,2,0
entram,2,0
dosar,2,0
afigura,2,0
limites,2,0
componente,2,0
matematicos,2,0
sucesso,2,0
restaram,2,0
alinhou,2,0
fixara,2,0
alaor,2,0
goebbels,2,0
vandalizava,2,0
rixa,2,0
somadas,2,0
alicerce,2,0
espontanea,2,0
gdg,2,0
convergia,2,0
mpmg,2,0
turbacao,2,0
juiza,2,0
cacadores,2,0
acampado,2,0
enviassem,2,0
margem,2,0
vicios,2,0
sofreu,2,0
cognitivo,2,0
acuidade,2,0
escolio,2,0
subiu,2,0
vigilancia,2,0
framarino,2,0
unesco,2,0
reprimendas,2,0
disponibilizados,2,0
derivaram,2,0
adequados,2,0
eva,2,0
exacerbado,2,0
provedores,2,0
perseguidas,2,0
intimadas,2,0
absolve,2,0
haveriam,2,0
achados,2,0
esclarecimentos,2,0
processamentos,2,0
apagar,2,0
persona,2,0
reiteradas,2,0
garrafas,2,0
prender,2,0
campos,2,0
defende,2,0
exaltacao,2,0
gritaria,2,0
vulgar,2,0
primeiramente,2,0
hierarquia,2,0
votei,2,0
incorreu,2,0
concorram,2,0
deduzidas,2,0
respondam,2,0
inserem,2,0
humana,2,0
paolo,2,0
direita,2,0
continuacao,2,0
solo,2,0
hostilizado,2,0
noticiou,2,0
grafico,2,0
trifasico,2,0
sitiar,2,0
tapete,2,0
revogadas,2,0
deflagrados,2,0
desfavoraveis,2,0
ocorresse,2,0
assassina,2,0
bandeirao,2,0
englobada,2,0
imbuidas,2,0
equipes,2,0
flerta,2,0
irresignacao,2,0
lacradas,2,0
repetidas,2,0
fretado,2,0
veiculado,2,0
apartamento,2,0
ratificacao,2,0
queimar,2,0
impactos,2,0
exagero,2,0
interrogando,2,0
note,2,0
doutrinador,2,0
sabiam,2,0
evita,2,0
inquirido,2,0
bpchoque,2,0
podres,2,0
representaram,2,0
frustracao,2,0
racional,2,0
amotinados,2,0
etico,2,0
crescimento,2,0
baseia,2,0
tornarem,2,0
cita,2,0
antecipadamente,2,0
invertido,2,0
embargo,2,0
antidemocratita,2,0
assinalado,2,0
invadia,2,0
procura,2,0
induzimento,2,0
formulado,2,0
torres,2,0
neutros,2,0
influenciado,2,0
grilo,2,0
manga,2,0
homenagem,2,0
comunicar,2,0
cinq,2,0
focos,2,0
indevidas,2,0
inspiram,2,0
tentativas,2,0
diminuicao,2,0
achavam,2,0
ressarcimento,2,0
verbos,2,0
defensivas,2,0
afirmacao,2,0
desinvidualizacao,2,0
comparada,2,0
lavrado,2,0
superficial,2,0
reiteracao,2,0
psicologia,2,0
julgando,2,0
salientando,2,0
planalto,2,0
depoentes,2,0
oferecem,2,0
luigi,2,0
ponderacoes,2,0
sopesadas,2,0
imprescindiveis,2,0
prosseguiu,2,0
rompida,2,0
sofrendo,2,0
imensuraveis,2,0
complexa,2,0
obtido,2,0
horizonte,2,0
canivetes,2,0
conclui,2,0
alternativos,2,0
hostil,2,0
indiciariamente,2,0
assinar,2,0
correspondentes,2,0
ateado,2,0
desprovimento,2,0
incerta,2,0
impeto,2,0
pochete,2,0
rapida,2,0
destaca,2,0
firmadas,2,0
criteriosa,2,0
torto,2,0
minucias,2,0
economico,2,0
adagio,2,0
telescopicos,2,0
ezequiel,2,0
instaurada,2,0
questiona,2,0
revogando,2,0
aproximacao,2,0
versando,2,0
convalidacao,2,0
remetam,2,0
ocasionaram,2,0
consegui,2,0
enfatizou,2,0
substituidas,2,0
gravosos,2,0
presenciou,2,0
refletem,2,0
granja,2,0
flexibiliza,2,0
formularios,2,0
ultrapassam,2,0
hormazabal,2,0
precisaria,2,0
mutualmente,2,0
atdger,2,0
paiol,2,0
pecuniaria,2,0
agressivo,2,0
buscava,2,0
aplico,2,0
w,2,0
concordar,2,0
incidem,2,0
analiso,2,0
ig,2,0
feriado,2,0
sentidos,2,0
lider,2,0
fatima,2,0
fugir,2,0
vislumbrar,2,0
giants,2,0
dimensao,2,0
levantando,2,0
declaradamente,2,0
aria,2,0
fiscais,2,0
culminar,2,0
verificadas,2,0
duzentos,2,0
trovao,2,0
aulo,2,0
conceicao,2,0
previsivel,2,0
transferencias,2,0
seremos,2,0
walter,2,0
sampaio,2,0
compartilhada,2,0
vicente,2,0
mt,2,0
gabriel,2,0
venezuela,2,0
questionamento,2,0
abuso,2,0
examino,2,0
rs,2,0
estipuladas,2,0
registrados,2,0
serviram,2,0
pautas,2,0
indefinido,2,0
reciproco,2,0
amor,2,0
edicoes,2,0
messias,2,0
reconheciam,2,0
ativismo,2,0
mote,2,0
reflete,2,0
compreendida,2,0
aliou,2,0
limitam,2,0
correspondencias,2,0
condena,2,0
incriminadores,2,0
contratos,2,0
lacerda,2,0
cessado,2,0
desmobilizacao,2,0
derivados,2,0
solidaria,2,0
notar,2,0
malferimento,2,0
exaure,2,0
extensas,2,0
aplicada,2,0
conjectura,2,0
reconheco,2,0
puniveis,2,0
sobrar,2,0
lanche,2,0
primavera,2,0
vigor,2,0
aparecida,2,0
funcionava,2,0
servidora,2,0
canto,2,0
aquem,2,0
raul,2,0
causacao,2,0
fornecidos,2,0
edeiros,2,0
reciproca,2,0
bustos,2,0
indivisivel,2,0
questionou,2,0
notas,2,0
savio,2,0
lins,2,0
empresarios,2,0
representacoes,2,0
cerceamento,2,0
ideologica,2,0
indicados,2,0
inter,2,0
ta,2,0
sanitarias,2,0
legitimas,2,0
rodovia,2,0
transferiu,2,0
incursao,2,0
convertida,2,0
prioridade,2,0
oi,2,0
penitenciario,2,0
tombamento,2,0
apreendidas,2,0
tomamos,2,0
decidido,2,0
colocando,2,0
lembrar,2,0
parametro,2,0
extranei,2,0
ponderando,2,0
inspiradores,2,0
apelo,2,0
contamina,2,0
sabedoria,2,0
gudes,2,0
empresario,2,0
balizas,2,0
revistado,2,0
verossimilhanca,2,0
bookseller,2,0
vans,2,0
sopi,2,0
winfried,2,0
obtida,2,0
ligando,2,0
moldes,2,0
persecutorias,2,0
latino,2,0
carmo,2,0
barracas,2,0
bala,2,0
queiroz,2,0
verificaram,2,0
proferiam,2,0
replicado,2,0
ausentar,2,0
identico,2,0
firmado,2,0
gravissimos,2,0
pires,2,0
justificou,2,0
apurado,2,0
indo,2,0
incriminado,2,0
go,2,0
fragilidade,2,0
formada,2,0
ferocidade,2,0
comer,2,0
exemplificativo,2,0
enviada,2,0
kelly,2,0
financeiramente,2,0
socio,2,0
injusta,2,0
quase,2,0
antos,2,0
estrada,2,0
viabilizando,2,0
ouvida,2,0
vilela,2,0
administrador,2,0
manifestando,2,0
aut,2,0
aplicativo,2,0
beatriz,2,0
dotados,2,0
confessou,2,0
dominado,2,0
pol,2,0
arrancada,2,0
ut,2,0
ol,2,0
perimetro,2,0
parque,2,0
amanha,2,0
braz,2,0
defenderem,2,0
necessitando,2,0
interpretar,2,0
divulgada,2,0
totalizado,2,0
uniram,2,0
dosimetria,2,0
precluiu,2,0
ligadas,2,0
tcu,2,0
dominus,2,0
tematica,2,0
proferindo,2,0
inicia,2,0
equiparada,2,0
incita,2,0
compartilhou,2,0
recrutamento,2,0
excelso,2,0
convocatorio,2,0
capitanio,2,0
litis,2,0
capistrano,2,0
indiquem,2,0
pertenceriam,2,0
reiterados,2,0
luciano,2,0
julia,2,0
zulene,2,0
bavini,2,0
autuados,2,0
ferras,2,0
sabido,2,0
impresso,2,0
forte,2,0
cristalina,2,0
pretorio,2,0
seguiram,2,0
postulando,2,0
munidos,2,0
precisar,2,0
aparelhos,2,0
aporte,2,0
anotacoes,2,0
oferecido,2,0
camisa,2,0
izabel,2,0
xenofobia,2,0
realizaram,2,0
transparencia,2,0
tornado,2,0
malan,2,0
vislumbrando,2,0
vender,2,0
divulgou,2,0
jordy,2,0
lutar,2,0
surgirem,2,0
tt,2,0
eder,2,0
bahia,2,0
cozinha,2,0
fazenda,2,0
etnia,2,0
informatizado,2,0
maia,2,0
bnds,2,0
resumidos,2,0
incitar,2,0
bloquear,2,0
agenda,2,0
linda,2,0
viviane,2,0
incorre,2,0
filmagem,2,0
reacao,2,0
negocios,2,0
irao,2,0
amauri,2,0
conclusivo,2,0
duracao,2,0
fonseca,2,0
prevenir,2,0
apreciada,2,0
primordial,2,0
inviabiliza,2,0
duarte,2,0
raquel,2,0
ederson,2,0
alfredo,2,0
concretize,2,0
novecentos,2,0
juntas,2,0
parecido,2,0
reducao,2,0
elly,2,0
reiteram,2,0
peticionar,2,0
cotejo,2,0
transcrever,2,0
malaree,2,0
aduziu,2,0
bancarios,2,0
paiva,2,0
reunioes,2,0
flavia,2,0
complexo,2,0
investigarem,2,0
xvi,2,0
externado,2,0
quiserem,2,0
afinal,2,0
botelho,2,0
preocupacao,2,0
ibeiro,2,0
feitosa,2,0
estabeleca,2,0
cumprida,2,0
mulher,2,0
croudfunding,2,0
sleeping,2,0
coloca,2,0
preconceito,2,0
quantificacao,2,0
fenomenos,2,0
votou,2,0
podemos,2,0
ah,2,0
elastica,2,0
fosforos,2,0
ze,2,0
raca,2,0
arrecadar,2,0
tereza,2,0
narram,2,0
unir,2,0
dper,2,0
gravado,2,0
dirce,2,0
consulta,2,0
proibido,2,0
contornaram,2,0
bons,2,0
chegavam,2,0
aaii,2,0
lyvio,2,0
utilizou,2,0
qgex,2,0
totalizo,2,0
mobilizasse,2,0
azevedo,2,0
opinio,2,0
rigidos,2,0
desfavoravel,2,0
gerson,2,0
soares,2,0
interrogado,2,0
declarados,2,0
riqueza,2,0
angelo,2,0
rosario,2,0
manobra,2,0
mencionando,2,0
cursos,2,0
delicti,2,0
comprovados,2,0
interessante,2,0
alterem,2,0
designei,2,0
discriminacao,2,0
consolidacao,2,0
patricia,2,0
coqueteis,2,0
permitam,2,0
inexistindo,2,0
niemeyer,2,0
incitado,2,0
espontaneamente,2,0
desencadeando,2,0
matos,2,0
montaram,2,0
vendo,2,0
custas,2,0
vultuosos,2,0
aeroporto,2,0
ficado,2,0
reporta,2,0
explicou,2,0
gravosas,2,0
gracas,2,0
depredados,2,0
instruido,2,0
falha,2,0
cara,2,0
dizendo,2,0
peritos,2,0
peremptoriamente,2,0
lesionados,2,0
agem,2,0
destas,2,0
rotam,2,0
esbarra,2,0
diretoria,2,0
vinagre,2,0
mm,2,0
reclamando,2,0
censurabilidade,2,0
mal,2,0
somados,2,0
narrada,2,0
queriam,2,0
decisionismo,2,0
armazenado,2,0
cifras,2,0
encadeadas,2,0
arrastados,2,0
operacionalizacao,2,0
rumo,2,0
consideraveis,2,0
falso,2,0
acolho,2,0
sabendo,2,0
expeca,2,0
escura,2,0
sceleris,2,0
palacios,2,0
disparo,2,0
transcrita,2,0
fechando,2,0
retiradas,2,0
corrigida,2,0
destarte,2,0
pondo,2,0
djalma,2,0
perpetracao,2,0
indevidamente,2,0
solucao,2,0
despersonalizacao,2,0
indenizar,2,0
pedagogico,2,0
rapj,2,0
atualmente,2,0
apanhado,2,0
imputavel,2,0
identica,2,0
calcado,2,0
executoria,2,0
sacolas,2,0
andou,2,0
alianca,2,0
vejam,2,0
orquestrada,2,0
difusos,2,0
acarretaria,2,0
compartilhados,2,0
reo,2,0
campinas,2,0
quimicos,2,0
sugerir,2,0
tramontina,2,0
bradassem,2,0
desbordou,2,0
esquizofrenia,2,0
rodoviaria,2,0
publicados,2,0
orquestracao,2,0
dedica,2,0
recaia,2,0
ocasionado,2,0
idealizadores,2,0
patria,2,0
temperamentos,2,0
feriados,2,0
ofensas,2,0
mortais,2,0
confiam,2,0
segmento,2,0
arbitro,2,0
arendt,2,0
recuou,2,0
garantido,2,0
jatos,2,0
efetivacao,2,0
diziam,2,0
edificacoes,2,0
imprecisamente,2,0
deseja,2,0
esgotar,2,0
tarefa,2,0
filhos,2,0
quatorze,2,0
transitoria,2,0
saido,2,0
encerra,2,0
desejavel,2,0
pesam,2,0
precisaram,2,0
recuar,2,0
atiradeiras,2,0
joaquim,2,0
advindos,2,0
testemunho,2,0
prossegue,2,0
intimidacoes,2,0
apresentava,2,0
certidoes,2,0
agricola,2,0
humanas,2,0
obvio,2,0
defensoria,2,0
afastadas,2,0
multifaria,2,0
induziam,2,0
inquinado,2,0
tranquila,2,0
unia,2,0
desconhecimento,2,0
esferas,2,0
feicao,2,0
correia,2,0
divulgaram,2,0
tracos,2,0
denotavam,2,0
plastico,2,0
constando,2,0
barulho,2,0
ajude,2,0
avessos,2,0
indiscriminadamente,2,0
sentir,2,0
higiene,2,0
frase,2,0
vergonha,2,0
unissono,2,0
paralelamente,2,0
perguntado,2,0
desprezo,2,0
acompanhada,2,0
forcar,2,0
necessidades,2,0
faltado,2,0
colocados,2,0
enquadra,2,0
adentrou,2,0
rights,2,0
pilares,2,0
bastaria,2,0
descortinada,2,0
text,2,0
constata,2,0
avaliada,2,0
acostado,2,0
economica,2,0
totalizaram,2,0
limite,2,0
atinge,2,0
encerrou,2,0
ultrapassa,2,0
pugnou,2,0
escreveu,2,0
ingresso,2,0
inegavelmente,2,0
resistiram,2,0
hotel,2,0
disciplina,2,0
falei,2,0
intervenha,2,0
jaburu,2,0
desbordaram,2,0
papeis,2,0
poucas,2,0
apreciado,2,0
invocacao,2,0
ultimosegundo,2,0
detalhando,2,0
condeno,2,0
categoria,2,0
repisar,2,0
enfrentar,2,0
toca,2,0
delinquencial,2,0
conquistada,2,0
gabinetes,2,0
desdobramento,2,0
valoradas,2,0
emulacoes,2,0
repetiu,2,0
incendiado,2,0
cidadania,2,0
letargia,2,0
especificar,2,0
veiculadas,2,0
criminalizam,2,0
absorcao,2,0
reunidos,2,0
esconde,2,0
cabimento,2,0
adota,2,0
papuda,2,0
assentar,2,0
submete,2,0
acrescimo,2,0
minudente,2,0
exerceu,2,0
barricada,2,0
sepael,2,0
pertenciam,2,0
difusao,2,0
envolver,2,0
ofensivo,2,0
faculdade,2,0
perda,2,0
existindo,2,0
di,2,0
intimidador,2,0
descontentamento,2,0
atiradores,2,0
arredores,2,0
exonerado,2,0
entoados,2,0
organizadas,2,0
indicativos,2,0
matematica,2,0
agredindo,2,0
pesado,2,0
adversas,2,0
certas,2,0
sm,2,0
informamos,2,0
cartoes,2,0
pretendia,2,0
possibilitando,2,0
aventadas,2,0
fixar,2,0
irromperam,2,0
condenava,2,0
aceitabilidade,2,0
acentuada,2,0
territorios,2,0
assinala,2,0
mostrado,2,0
exaltado,2,0
federativa,2,0
iniciativas,2,0
moacir,2,0
patamar,2,0
prevalece,2,0
executaram,2,0
anexo,2,0
atenuada,2,0
peluso,2,0
alerta,2,0
pertencentes,2,0
viabilizou,2,0
correspondem,2,0
agia,2,0
progresso,2,0
supostas,2,0
quebrado,2,0
jesus,2,0
observada,2,0
implique,2,0
percentual,2,0
agregado,2,0
inquiridos,2,0
anexos,2,0
judicante,2,0
disruptivos,2,0
rondonia,2,0
custo,2,0
comparativamente,2,0
sugestionabilidade,2,0
corroborados,2,0
embebido,2,0
capacete,2,0
estacionados,2,0
iter,2,0
estimada,2,0
conseguimos,2,0
ddff,2,0
esforco,2,0
analisou,2,0
adiantei,2,0
afastaram,2,0
dolosa,2,0
cominada,2,0
epigrafe,2,0
vetores,2,0
estenderam,2,0
denotam,2,0
particulares,2,0
completa,2,0
espacial,2,0
excesso,2,0
minudenciar,2,0
te,2,0
domestica,2,0
nikbar,2,0
favoraveis,2,0
abertura,2,0
fixando,2,0
favoravel,2,0
umidificar,2,0
alegadas,2,0
gravou,2,0
evidenciada,2,0
encaminhamento,2,0
autodefesa,2,0
emerge,2,0
rezavam,2,0
comparacao,2,0
pedir,2,0
camufladas,2,0
salvino,2,0
cumulacao,2,0
percebe,2,0
liv,2,0
confrontou,2,0
compreendo,2,0
negativas,2,0
palco,2,0
figueiredo,2,0
agrupando,2,0
acontece,2,0
gradis,2,0
banalizacao,2,0
pune,2,0
vestibular,2,0
mitigacao,2,0
desagregador,2,0
ordeira,2,0
reacoes,2,0
qualidade,2,0
observamos,2,0
produziram,2,0
animalidade,2,0
ligacao,2,0
impelidos,2,0
potenciais,2,0
inflamaveis,2,0
infames,2,0
air,2,0
provavel,2,0
leu,2,0
procuracao,2,0
fixo,2,0
pejorativas,2,0
estender,2,0
encontradas,2,0
circunscritas,2,0
pedacos,2,0
seguimento,2,0
cifra,2,0
ireito,2,0
enquadram,2,0
desorganizados,2,0
desconhecer,2,0
sinfra,2,0
surgir,2,0
progressao,2,0
tumultuaria,2,0
pimentas,2,0
conjuge,2,0
ocupada,2,0
arroso,2,0
quantitativos,2,0
normativa,2,0
externando,2,0
facto,2,0
barulhos,2,0
validade,2,0
estilingue,2,0
plasticas,2,0
troca,2,0
poderosa,2,0
restou,2,0
operou,2,0
visualizar,2,0
sepaeijdpdce,2,0
permanentes,2,0
freios,2,0
requeridas,2,0
incide,2,0
dominio,2,0
incalculavel,2,0
intervalo,2,0
pior,2,0
anotar,2,0
qualificadoras,2,0
usencia,2,0
conscientemente,2,0
ariel,2,0
conclua,2,0
justificaram,2,0
proferir,2,0
terco,2,0
rasgaram,2,0
serias,2,0
pese,2,0
vedavam,2,0
sobreaviso,2,0
corporeo,2,0
portuguesas,2,0
sustente,2,0
detida,2,0
repercutirem,2,0
uestoes,2,0
retrato,2,0
confrontando,2,0
roger,2,0
fundamentar,2,0
comparadas,2,0
geram,2,0
interventor,2,0
aniquilamento,2,0
instituidas,2,0
tentava,2,0
vulto,2,0
obsta,2,0
nelson,2,0
encadeada,2,0
placas,2,0
estruturada,2,0
possuiam,2,0
impugna,2,0
apelacao,2,0
acolhi,2,0
parentes,2,0
diuturnamente,2,0
residencia,2,0
fixado,2,0
decisorio,2,0
visava,2,0
dotti,2,0
furia,2,0
retiraram,2,0
aproveita,2,0
caracterizado,2,0
postos,2,0
ilicitude,2,0
totalitario,2,0
reta,2,0
